,일자,제목,부정,중립,긍정
106,20230209,"JLL, “아태지역 최대 상업용 부동산 투자 국가는 한국” [부동산360]",0.0003238973,0.9957553,0.003920765
107,20230208,[시그널人] 글로벌 투자처로 떠오른 韓데이터센터 불경기에도 '러브콜' 잇따라,0.9987948,0.00018400945,0.0010212292
108,20230208,"'독점 논란' 올리브영, 과징금 부과되나",0.9997627,8.2849874e-05,0.00015446014
109,20230208,[단독] '갑질 논란' 올리브영에 거액 과징금,0.9997907,8.969821e-05,0.00011948514
110,20230208,"'3조원 클럽' 우리금융, 분기배당 실시한다",0.0002132868,7.808812e-05,0.9997086
111,20230208,"""GS리테일, 실적 계속 좋아진다""-키움",0.00014993263,0.000117041236,0.99973303
112,20230208,디지털 늘고 신제품 출시 제일기획 이노션 성장세,5.9552807e-05,8.5272186e-05,0.99985516
113,20230207,"스페이스플래닝, ""차별화된 공간기획 및 콘텐츠로 숙박 플랫폼 두각""",0.0001305148,0.99876595,0.0011036242
114,20230207,실내 마스크 의무 해제하자 편의점 마스크 간편식 매출 희비,0.0002833279,0.99965644,6.0132556e-05
115,20230206,"JLL, 5만 평 달하는 카카오 신사옥 '판교 아지트' 프로젝트 마무리",0.00024772363,0.99911934,0.0006329641
116,20230202,"메리츠증권 화재, 영업이익 1조원 클럽 입성",0.00012391858,0.0001096668,0.9997664
117,20230202,"메리츠 전성시대, 증시 한파에도 '1조 클럽' 철저한 리스크 관리 빛났다",0.0015714373,0.7731265,0.22530209
118,20230201,[DBR/알립니다]실무에 바로 적용하는 부동산 개발-투자 전략,4.3885477e-05,0.9999025,5.362647e-05
119,20230131,회사채 시장 훈풍 1월 발행액 19개월 만에 '최대',0.0010779985,0.97242934,0.026492732
120,20230131,"[fn마켓워치] 네이버, '판교 테크원 타워' 수익증권 매각 본격화",0.012951059,0.09108981,0.89595914
121,20230130,"프롭테크 맏형 알스퀘어, 지난해 매출 90% 성장한 1850억원 기록",0.0020818617,0.11596294,0.88195515
122,20230129,팝업스토어부터 성수동 '핫플'까지 돈 되는 상가의 비밀 [허란의 VC 투자노트],3.7350084e-05,0.99991584,4.686895e-05
123,20230126,"​스위트스팟, 95억 규모 투자 유치...시리즈B 성공적 마무리",3.4362798e-05,9.1757945e-05,0.9998739
124,20230126,"'성수동 핫플' 만든 스위트스팟, 95억원 투자 유치",3.187878e-05,0.00010354979,0.9998646
125,20230126,"리테일 프롭테크 기업 스위트스팟, 95억원 규모의 시리즈B 투자 유치",3.0466332e-05,0.00012087004,0.9998486
126,20230126,"‘스위트스팟’, 95억 시리즈B 투자 유치",3.6444442e-05,9.1127484e-05,0.99987245
127,20230125,채권에 꽂힌 개미 비우량채도 쓸어담아,4.9991642e-05,0.9998859,6.4120795e-05
128,20230125,회사채 미매각 금액 4배 급증,0.0017539838,0.0075790677,0.9906669
129,20230125,편의점 올해 처음 내놓은 간편식은 무엇?,3.3206135e-05,0.9998604,0.00010627483
130,20230124,"길 잃은 동학개미, '증권형 토큰'에 지갑 연다",6.609032e-05,0.9998603,7.370791e-05
131,20230120,"세빌스인베스트먼트매니지먼트, 2023 글로벌 투자자 전망 보고서 발간",5.23879e-05,0.9998412,0.00010626285
132,20230118,'A급' 효성화학 회사채 주문 '0' 굴욕 우량채에만 뭉칫돈 몰린다,0.0028802988,0.9964495,0.0006701415
133,20230117,둔촌주공 위기 넘겼지만 중소형 증권사 ‘PF 부실 리스크’ 여전,0.9995628,0.00026314356,0.00017410818
134,20230113,[시그널] '신용 강등' 쓰나미 온다 기업들 '초비상',0.0007623472,0.9967102,0.0025275017
135,20230113,상가의 무덤 세종시? 그래도 희망은 있다,6.1931605e-05,0.999895,4.3055377e-05
136,20230112,[편집국에서] '메리츠스럽다'는 여의도 신조어,9.9023804e-05,0.99983,7.086178e-05
137,20230112,상가의 무덤 세종시? 그래도 희망은 있다,6.1931605e-05,0.999895,4.3055377e-05
138,20230108,더현대서울 매출 깡충깡충 업계 신기록 눈앞,0.0034695864,0.98761964,0.008910767
139,20230108,"‘성과급 잔치’ 시중은행, 영업시간 복원엔 ‘미적’",0.15632544,0.8300421,0.013632468
140,20230108,"더현대서울, 사상 최단기간 매출 1조원 달성 눈앞",6.0015205e-05,0.00027724824,0.99966276
141,20230106,"포스코, 원화 무보증 공모사채 발행...최대 7000억 규모",3.663362e-05,0.9998275,0.00013587489
142,20230106,"포스코, 원화 무보증사채 7000억 발행 성공",0.00013905876,0.99893564,0.0009252703
143,20230106,"포스코, 최대 7000억 규모 무보증 공모사채 발행",4.2631335e-05,0.9998336,0.00012370032
144,20230106,"포스코, 회사채 발행 성공 최대 7000억원 규모",0.00024187371,0.0040611494,0.995697
145,20230104,"마스턴투자운용 ""선진국 ESG 규제 강화 대비해야""",5.018589e-05,0.99989104,5.8749672e-05
146,20230104,‘건설 증권 화학’ 요주의  기업 신용도 위태위태,0.91145265,0.08830526,0.00024213205
147,20230103,"[시그널] ""올해 대체투자 어렵다 빌딩 물류센터 대신 틈새시장 찾아야""",6.15939e-05,0.9999032,3.518526e-05
148,20230103,"""글로벌 부동산 시장도 당분간 위축 2024년부터 회복 전망""",0.00043300635,0.9989491,0.0006179527
149,20230103,퇴직 막막한가요?...이렇게 하면 3억으로 따박따박 월 소득이,0.0015285814,0.99691427,0.0015571928
150,20230103,한국 데이터센터 시장 새 투자 섹터로 부상,0.0011862605,0.081328824,0.91748494
151,20221227,유통 철강마저 신용등급 하향 도미노,0.9997192,0.00015117465,0.00012955673
152,20221227,기업들 신용등급 줄하향 가시화,0.5387245,0.0042528,0.45702273
153,20221227,게임 유통 철강마저 신용등급 줄하향 가시화 [투자360],0.7843147,0.0012919778,0.21439333
154,20221226,[인사종합] 외교부 외,7.799371e-05,0.9998636,5.8415928e-05
155,20221226,[인사]대신파이낸셜그룹 KB라이프생명 HJ중공업 외,8.0311525e-05,0.9998136,0.00010611055
156,20221222,"[단독] ""유망기업에 대출 확대"" 우리은행, 전담본부 신설",7.173545e-05,0.999728,0.00020020116
157,20221221,"스매치 코퍼레이션, 2022년 수주 금액 150억 원 기록",0.000102121594,6.183335e-05,0.99983597
158,20221220,"[편의점 제국]신림은 도시락, 용산은 와인 빅데이터로 본 서울상권",3.6451762e-05,0.99982053,0.00014302507
159,20221219,LG 이름값 3년에 '1조2000억' 누가 누가 비쌀까,0.0015302429,0.99781334,0.0006563234
160,20221216,"스매치 코퍼레이션, 올해 수주 금액 150억 돌파",3.8123944e-05,7.310536e-05,0.9998888
161,20221216,"""내년 강남 상업용 부동산 활기"" 알짜매물 쇼핑나선 해외 큰손들",3.6806676e-05,0.9999207,4.241852e-05
162,20221215,"부동산 PF 경색 후폭풍, 이제 시작일뿐",4.009499e-05,0.999915,4.4946508e-05
163,20221215,“부동산PF 여파 이제 시작  내년 증권사 저축은행 더 무너진다”,0.0055255266,0.9942179,0.00025662288
164,20221212,‘유료 멤버십 효과’ 트레이더스 매출 증가에 이마트 주가 ‘훨훨’,0.000104962666,0.0014498779,0.9984452
165,20221212,'트레이더스' 유료 멤버십 도입 후 매출이 깜짝 결과,7.877591e-05,0.00023706556,0.9996842
166,20221208,"정종현 네오밸류 부문대표 ""건물 말고 라이프스타일을 팔아라"" MZ디벨로퍼가 도시를 만드는 법",3.5712863e-05,0.9999143,4.9979186e-05
167,20221208,"동네마다 있는데 연초대비 50% 오른 주가 ""경기불황 몰라요""",0.00016007245,0.9997248,0.00011516916
168,20221207,"한 우물만 판다 주가 53% 뛴 이 회사 ""불황이 뭐죠?""",0.10475348,0.6924369,0.20280974
169,20221207,"'진격의 메리츠', 미래에셋 턱밑까지 추격...올해 업계 1위 노린다",0.0019312501,0.21695073,0.781118
