일자,리츠명,기관_매도거래량,기타법인_매도거래량,개인_매도거래량,외국인_매도거래량,전체_매도거래량,기관_매수거래량,기타법인_매수거래량,개인_매수거래량,외국인_매수거래량,전체_매수거래량,기관_매도거래대금,기타법인_매도거래대금,개인_매도거래대금,외국인_매도거래대금,전체_매도거래대금,기관_매수거래대금,기타법인_매수거래대금,개인_매수거래대금,외국인_매수거래대금,전체_매수거래대금
190705,신한알파리츠,9179.0,1000.0,28149,8208.0,46536,1008.0,1473.0,42768,1287.0,46536,65396060.0,7130000.0,199982060,58395420.0,330903540,7154140.0,10453800.0,304141380,9154220.0,330903540
190708,신한알파리츠,27364.0,4625.0,63185,2141.0,97315,6063.0,9697.0,75698,5857.0,97315,193136410.0,32713950.0,446344360,15194700.0,687389420,42864920.0,68416080.0,534749020,41359400.0,687389420
190709,신한알파리츠,1530.0,1000.0,112546,10257.0,125333,10813.0,3919.0,95017,15584.0,125333,10673820.0,7020000.0,784177400,71518790.0,873390010,75367860.0,27328130.0,662092470,108601550.0,873390010
190710,신한알파리츠,24857.0,4500.0,101232,21823.0,152412,52898.0,1135.0,84158,14221.0,152412,173437880.0,31705000.0,707475410,152306370.0,1064924660,371861820.0,7885700.0,585709630,99467510.0,1064924660
190711,신한알파리츠,3612.0,1000.0,63093,26767.0,94472,30438.0,153.0,62073,1808.0,94472,25554930.0,7070000.0,445929000,189213070.0,667767000,215386490.0,1082370.0,438411600,12886540.0,667767000
190712,신한알파리츠,3985.0,1500.0,74911,13594.0,93990,28178.0,450.0,65352,10.0,93990,28010090.0,10545000.0,527397730,95767910.0,661720730,198727860.0,3157590.0,459764980,70300.0,661720730
190715,신한알파리츠,37605.0,2202.0,168136,13813.0,221756,61754.0,19118.0,102240,38644.0,221756,261248490.0,15289540.0,1166706550,95924910.0,1539169490,430085210.0,131941300.0,709100320,268042660.0,1539169490
190716,신한알파리츠,35530.0,5727.0,72496,12140.0,125893,64258.0,229.0,44915,16491.0,125893,247987350.0,39867130.0,505456270,84930560.0,878241310,448472470.0,1597070.0,312853730,115318040.0,878241310
190717,신한알파리츠,10685.0,653.0,84244,9596.0,105178,42451.0,1132.0,45106,16489.0,105178,74475920.0,4554280.0,587840740,67101610.0,733972550,296216390.0,7880040.0,314861720,115014400.0,733972550
190718,신한알파리츠,3268.0,0.0,71890,2193.0,77351,14958.0,1045.0,40660,20688.0,77351,22821590.0,0.0,501330270,15287840.0,539439700,104444270.0,7314070.0,283467870,144213490.0,539439700
190719,신한알파리츠,2398.0,900.0,97068,982.0,101348,14092.0,1042.0,59966,26248.0,101348,17009270.0,6391000.0,688161290,6963060.0,718524620,99916740.0,7399040.0,425158110,186050730.0,718524620
190722,신한알파리츠,1010.0,0.0,96242,2163.0,99415,39695.0,14600.0,36783,8337.0,99415,7169800.0,0.0,683611600,15342350.0,706123750,281941020.0,103851610.0,261118950,59212170.0,706123750
190723,신한알파리츠,17574.0,0.0,32638,7382.0,57594,22812.0,1000.0,32323,1459.0,57594,125561820.0,0.0,233246730,52836390.0,411644940,163063160.0,7179820.0,230990890,10411070.0,411644940
190724,신한알파리츠,11119.0,303.0,64505,3103.0,79030,51907.0,2041.0,23850,1232.0,79030,80023470.0,2178570.0,463562670,22299020.0,568063730,373263860.0,14656570.0,171315960,8827340.0,568063730
190725,신한알파리츠,25245.0,0.0,50165,11179.0,86589,48130.0,1410.0,36381,668.0,86589,181643200.0,0.0,361031560,80210480.0,622885240,345901800.0,10132230.0,262028250,4822960.0,622885240
190726,신한알파리츠,39533.0,0.0,15720,6820.0,62073,32336.0,1401.0,26451,1885.0,62073,284440910.0,0.0,113063650,49045490.0,446550050,232653750.0,10071200.0,190256310,13568790.0,446550050
190729,신한알파리츠,24154.0,0.0,56938,21078.0,102170,66841.0,1842.0,30070,3417.0,102170,172481650.0,0.0,405728260,150513390.0,728723300,477041300.0,13132290.0,214194600,24355110.0,728723300
190730,신한알파리츠,9054.0,17438.0,48654,2660.0,77806,27804.0,1603.0,39282,9117.0,77806,64640500.0,123163320.0,345498320,18931590.0,552233730,197299080.0,11415230.0,279012690,64506730.0,552233730
190731,신한알파리츠,31400.0,3194.0,68838,20259.0,123691,80654.0,3026.0,30907,9104.0,123691,225641610.0,23160070.0,494561480,145769270.0,889132430,580341960.0,21565120.0,221763740,65461610.0,889132430
190801,신한알파리츠,19874.0,3404.0,45979,30855.0,100112,35267.0,9278.0,52888,2679.0,100112,143078540.0,24569990.0,332018200,222726700.0,722393430,254355030.0,67152610.0,381592370,19293420.0,722393430
190802,신한알파리츠,7441.0,2056.0,53258,4172.0,66927,17509.0,1.0,39155,10262.0,66927,52976110.0,14649610.0,378903300,29691880.0,476220900,124599510.0,7110.0,278532890,73081390.0,476220900
190805,신한알파리츠,27430.0,1156.0,71524,23067.0,123177,59323.0,207.0,47347,16300.0,123177,194478490.0,8201040.0,506110950,163392830.0,872183310,420386460.0,1465530.0,334962070,115369250.0,872183310
190806,신한알파리츠,96439.0,17.0,98079,36897.0,231432,57639.0,2012.0,102952,68829.0,231432,671405230.0,118150.0,682136460,256659220.0,1610319060,401764380.0,13944260.0,715608820,479001600.0,1610319060
190807,신한알파리츠,63928.0,5843.0,83821,12472.0,166064,96558.0,310.0,55417,13779.0,166064,445064790.0,40607240.0,581812680,86934870.0,1154419580,671071080.0,2154000.0,385380530,95813970.0,1154419580
190808,신한알파리츠,32701.0,0.0,20936,15245.0,68882,23940.0,241.0,31766,12935.0,68882,228849530.0,0.0,146456140,106668690.0,481974360,167362750.0,1688780.0,222384420,90538410.0,481974360
190809,신한알파리츠,858.0,0.0,57404,14744.0,73006,32975.0,100.0,28081,11850.0,73006,6060610.0,0.0,405405110,103970480.0,515436200,233240190.0,710000.0,197722800,83763210.0,515436200
190812,신한알파리츠,15350.0,0.0,31686,5719.0,52755,15689.0,1096.0,32474,3496.0,52755,108997140.0,0.0,225446160,40585290.0,375028590,111396780.0,7781600.0,230995140,24855070.0,375028590
190813,신한알파리츠,15776.0,242.0,31097,7639.0,54754,22941.0,246.0,22941,8626.0,54754,112609550.0,1727880.0,221666740,54432060.0,390436230,163594200.0,1750590.0,163499130,61592310.0,390436230
190814,신한알파리츠,8249.0,0.0,50612,9848.0,68709,47773.0,3197.0,14845,2894.0,68709,58722080.0,0.0,360756010,70369050.0,489847140,340853680.0,22780140.0,105592920,20620400.0,489847140
190816,신한알파리츠,10814.0,0.0,47288,6714.0,64816,40752.0,1901.0,16224,5939.0,64816,77365510.0,0.0,337845030,48014760.0,463225300,291331580.0,13537160.0,116018580,42337980.0,463225300
190819,신한알파리츠,5595.0,0.0,61959,9691.0,77245,12771.0,6064.0,50564,7846.0,77245,40103890.0,0.0,445032560,69423940.0,554560390,91577710.0,43430050.0,363183470,56369160.0,554560390
190820,신한알파리츠,14938.0,0.0,44884,1144.0,60966,11797.0,1010.0,36434,11725.0,60966,107711320.0,0.0,323574150,8225660.0,439511130,84956840.0,7275000.0,262719750,84559540.0,439511130
190821,신한알파리츠,13064.0,7158.0,41415,7900.0,69537,5732.0,562.0,57446,5797.0,69537,94741530.0,52084440.0,300491400,57113280.0,504430650,41509610.0,4068890.0,416757390,42094760.0,504430650
190822,신한알파리츠,18470.0,9600.0,99247,10023.0,137340,65939.0,390.0,50882,20129.0,137340,135326250.0,70015000.0,726895650,72971830.0,1005208730,483558200.0,2814300.0,371514580,147321650.0,1005208730
190823,신한알파리츠,8152.0,1600.0,47072,10704.0,67528,9904.0,6286.0,40030,11308.0,67528,60387640.0,11808000.0,347907860,79314410.0,499417910,73386750.0,46496070.0,296000880,83534210.0,499417910
190826,신한알파리츠,18458.0,0.0,50553,8519.0,77530,26790.0,1550.0,46613,2577.0,77530,136628380.0,0.0,374350590,62886060.0,573865030,198123190.0,11487000.0,345177680,19077160.0,573865030
190827,신한알파리츠,12521.0,61.0,35542,11078.0,59202,17225.0,1400.0,34438,6139.0,59202,92606980.0,453230.0,262127450,81706540.0,436894200,127315780.0,10332500.0,253921510,45324410.0,436894200
190828,신한알파리츠,24816.0,500.0,61597,5724.0,92637,909.0,47.0,81011,10670.0,92637,185366340.0,3750000.0,459547050,42444170.0,691107560,6768460.0,351090.0,604304370,79683640.0,691107560
190829,신한알파리츠,20.0,19.0,17711,7565.0,25315,4968.0,1370.0,15610,3367.0,25315,149300.0,141930.0,132195220,56432370.0,188918820,37035370.0,10245800.0,116500780,25136870.0,188918820
190830,신한알파리츠,26983.0,700.0,75777,9797.0,113257,27198.0,12579.0,64249,9231.0,113257,203132470.0,5310000.0,570232370,73642510.0,852317350,205380770.0,94363320.0,482888160,69685100.0,852317350
190902,신한알파리츠,34700.0,1500.0,171760,11830.0,219790,4900.0,42403.0,141149,31338.0,219790,269955610.0,11700000.0,1330793650,92429430.0,1704878690,37818990.0,329669890.0,1094372720,243017090.0,1704878690
190903,신한알파리츠,32390.0,2051.0,185767,4835.0,225043,15801.0,51377.0,138123,19742.0,225043,257355110.0,16330440.0,1473493680,38194970.0,1785374200,126062530.0,407416730.0,1095117650,156777290.0,1785374200
190904,신한알파리츠,56182.0,3050.0,148161,13160.0,220553,16056.0,21400.0,148091,35006.0,220553,455384440.0,24694500.0,1200986960,105815190.0,1786881090,129191080.0,173527680.0,1200231930,283930400.0,1786881090
190905,신한알파리츠,90925.0,0.0,128723,20356.0,240004,60032.0,21148.0,153431,5393.0,240004,729487070.0,0.0,1032946470,163075510.0,1925509050,481291290.0,170209050.0,1230784640,43224070.0,1925509050
190906,신한알파리츠,13369.0,0.0,53743,5442.0,72554,15469.0,1101.0,48814,7170.0,72554,107090030.0,0.0,429875250,43552200.0,580517480,123835830.0,8808990.0,390488350,57384310.0,580517480
190909,신한알파리츠,30135.0,13260.0,115289,8112.0,166796,40808.0,811.0,112182,12995.0,166796,238279000.0,104548590.0,910893050,64391290.0,1318111930,322175420.0,6387620.0,886984330,102564560.0,1318111930
190910,신한알파리츠,37442.0,892.0,173826,2502.0,214662,28032.0,24323.0,111691,50616.0,214662,291375450.0,6939760.0,1353358780,19531970.0,1671205960,218199260.0,189325760.0,869544680,394136260.0,1671205960
190911,신한알파리츠,18939.0,0.0,123859,10227.0,153025,25508.0,17697.0,75551,34269.0,153025,148953430.0,0.0,972997880,80543070.0,1202494380,200630720.0,139745930.0,593230920,268886810.0,1202494380
190916,신한알파리츠,29317.0,0.0,76854,14652.0,120823,2205.0,0.0,118536,82.0,120823,234532130.0,0.0,615241290,117318560.0,967091980,17642930.0,0.0,948794690,654360.0,967091980
190917,신한알파리츠,12818.0,6500.0,53265,13663.0,86246,6503.0,100.0,70541,9102.0,86246,101899460.0,51614300.0,423470640,108768870.0,685753270,51770240.0,795000.0,560782580,72405450.0,685753270
190918,신한알파리츠,22169.0,6500.0,29191,5091.0,62951,2640.0,307.0,57732,2272.0,62951,175454540.0,51548570.0,231078140,40375340.0,498456590,20909200.0,2429430.0,457118500,17999460.0,498456590
190919,신한알파리츠,25192.0,6591.0,85419,11550.0,128752,52414.0,15.0,57280,19043.0,128752,201152350.0,52332540.0,682094900,92067400.0,1027647190,418060130.0,120550.0,457241560,152224950.0,1027647190
190920,신한알파리츠,35019.0,10147.0,82221,15291.0,142678,22608.0,0.0,91901,28169.0,142678,279916640.0,81247280.0,656972290,122205420.0,1140341630,180548740.0,0.0,734508070,225284820.0,1140341630
190923,신한알파리츠,14656.0,17124.0,61673,9728.0,103181,19635.0,19342.0,52229,11975.0,103181,116973060.0,136474300.0,491934600,77534350.0,822916310,156589300.0,154348160.0,416462700,95516150.0,822916310
190924,신한알파리츠,30997.0,29187.0,39422,4891.0,104497,23868.0,100.0,51311,29218.0,104497,247582020.0,233496000.0,314928310,39037440.0,835043770,190769570.0,798000.0,409979070,233497130.0,835043770
190925,신한알파리츠,30668.0,17877.0,63226,10729.0,122500,11985.0,101.0,103460,6954.0,122500,243920090.0,142340650.0,503872640,85457660.0,975591040,95373140.0,807930.0,823972090,55437880.0,975591040
190926,신한알파리츠,11127.0,5403.0,72560,9364.0,98454,35760.0,125.0,56368,6201.0,98454,88758040.0,43224000.0,578931190,74701800.0,785615030,285457350.0,999750.0,449620210,49537720.0,785615030
190927,신한알파리츠,60216.0,0.0,36457,14375.0,111048,46905.0,200.0,61680,2263.0,111048,479127380.0,0.0,291020720,114463940.0,884612040,373218110.0,1590000.0,491763250,18040680.0,884612040
190930,신한알파리츠,11541.0,10000.0,85402,9989.0,116932,56863.0,0.0,37693,22376.0,116932,92114530.0,79900000.0,682230490,79642210.0,933887230,454140120.0,0.0,300872780,178874330.0,933887230
191001,신한알파리츠,32015.0,0.0,32218,10504.0,74737,48266.0,3362.0,19700,3409.0,74737,255694850.0,0.0,257269640,83840980.0,596805470,385433930.0,26862380.0,157252650,27256510.0,596805470
191002,신한알파리츠,13006.0,27962.0,66219,3452.0,110639,56504.0,0.0,39424,14711.0,110639,104096080.0,223637600.0,530168510,27630990.0,885533180,452111930.0,0.0,315655920,117765330.0,885533180
191004,신한알파리츠,5139.0,0.0,91078,18167.0,114384,23660.0,3000.0,58889,28835.0,114384,41115990.0,0.0,729727510,145346900.0,916190400,189544700.0,23940000.0,471200200,231505500.0,916190400
191007,신한알파리츠,245.0,0.0,85240,26208.0,111693,18720.0,1953.0,75161,15859.0,111693,1953550.0,0.0,675811100,208198690.0,885963340,148466370.0,15501320.0,595892360,126103290.0,885963340
191008,신한알파리츠,3521.0,0.0,80003,9927.0,93451,31103.0,802.0,46890,14656.0,93451,28042630.0,0.0,635718850,78886850.0,742648330,247318860.0,6392870.0,372197300,116739300.0,742648330
191010,신한알파리츠,13672.0,0.0,63035,7033.0,83740,50423.0,0.0,19289,14028.0,83740,109116010.0,0.0,503233680,56108760.0,668458450,402610600.0,0.0,153820800,112027050.0,668458450
191011,신한알파리츠,0.0,5000.0,64846,15101.0,84947,23282.0,1978.0,32754,26933.0,84947,0.0,39880000.0,517074450,120337460.0,677291910,185526000.0,15804210.0,261106170,214855530.0,677291910
191014,신한알파리츠,1860.0,5000.0,62732,13687.0,83279,24836.0,114.0,44846,13483.0,83279,14856300.0,39903000.0,500582020,109104990.0,664446310,198111520.0,910820.0,357811730,107612240.0,664446310
191015,신한알파리츠,45449.0,4900.0,169139,2120.0,221608,78659.0,674.0,57766,84509.0,221608,368967460.0,39208000.0,1364714650,17050990.0,1789941100,635584030.0,5493070.0,466084240,682779760.0,1789941100
191016,신한알파리츠,42796.0,450.0,107208,21115.0,171569,20892.0,673.0,117252,32752.0,171569,349133380.0,3682500.0,876446300,171994160.0,1401256340,170817700.0,5528110.0,957072050,267838480.0,1401256340
191017,신한알파리츠,79730.0,58.0,120396,935.0,201119,23525.0,10.0,90215,87369.0,201119,652787550.0,470960.0,985889100,7602180.0,1646749790,192367810.0,81500.0,739117070,715183410.0,1646749790
191018,신한알파리츠,75012.0,1650.0,152884,2906.0,232452,69827.0,60.0,117269,45296.0,232452,628124370.0,13778000.0,1280747680,24583580.0,1947233630,585462280.0,503400.0,982749990,378517960.0,1947233630
191021,신한알파리츠,74493.0,4600.0,152681,22499.0,254273,73502.0,731.0,141761,38279.0,254273,622013620.0,38978000.0,1292280470,191330380.0,2144602470,619045940.0,6190730.0,1194919670,324446130.0,2144602470
191022,신한알파리츠,843.0,2891.0,117933,58847.0,180514,44711.0,68.0,123632,12103.0,180514,6997870.0,23943130.0,979295020,489495930.0,1499731950,371048220.0,569690.0,1027696390,100417650.0,1499731950
191023,신한알파리츠,1906.0,132.0,100798,44313.0,147149,40981.0,439.0,67363,38366.0,147149,15985100.0,1108800.0,841890490,370091340.0,1229075730,342145900.0,3681980.0,562659930,320587920.0,1229075730
191024,신한알파리츠,32102.0,0.0,37100,44804.0,114006,47519.0,200.0,56747,9540.0,114006,268202840.0,0.0,309173910,374255360.0,951632110,396548290.0,1670000.0,473850970,79562850.0,951632110
191025,신한알파리츠,15229.0,544.0,96594,27569.0,139936,72510.0,5585.0,44655,17186.0,139936,126005900.0,4542400.0,800286390,229075350.0,1159910040,601456670.0,46294090.0,369600410,142558870.0,1159910040
191028,신한알파리츠,65598.0,1000.0,92702,11757.0,171057,30095.0,202.0,56304,84456.0,171057,542986520.0,8307810.0,766712670,97488050.0,1415495050,249086890.0,1673600.0,465844090,698890470.0,1415495050
191029,신한알파리츠,58499.0,305.0,60368,31736.0,150908,52601.0,1751.0,70031,26525.0,150908,480884250.0,2522350.0,497660280,262165130.0,1243232010,432639430.0,14385070.0,577577630,218629880.0,1243232010
191030,신한알파리츠,49659.0,4376.0,219852,8006.0,281893,84606.0,6481.0,94801,96005.0,281893,415668860.0,36945340.0,1843458520,66475530.0,2362548250,711197630.0,54673680.0,792210280,804466660.0,2362548250
191031,신한알파리츠,15760.0,1288.0,170936,2565.0,190549,76831.0,350.0,73576,39792.0,190549,134147610.0,10953000.0,1454500840,21794400.0,1621395850,654689500.0,2999500.0,624911100,338795750.0,1621395850
191101,신한알파리츠,521240.0,200.0,64856,20787.0,607083,537737.0,1410.0,42176,25760.0,607083,4305210680.0,1720000.0,556292720,177949900.0,5041173300,4446313990.0,12085610.0,361752060,221021640.0,5041173300
191104,신한알파리츠,14282.0,2300.0,182656,14419.0,213657,69146.0,1733.0,105841,36937.0,213657,126305730.0,20142500.0,1610539400,126435660.0,1883423290,609486120.0,15362080.0,933107710,325467380.0,1883423290
191105,신한알파리츠,109900.0,13983.0,132878,24551.0,281312,127867.0,1612.0,121464,30369.0,281312,989560280.0,125681830.0,1198507050,220933850.0,2534683010,1152097110.0,14534010.0,1094396060,273655830.0,2534683010
191106,신한알파리츠,41056.0,750.0,273543,14062.0,329411,122915.0,205.0,115610,90681.0,329411,370716230.0,6822500.0,2470902830,126749700.0,2975191260,1109453690.0,1856700.0,1044367980,819512890.0,2975191260
191107,신한알파리츠,3101.0,9700.0,277455,10035.0,300291,82552.0,1173.0,132091,84475.0,300291,28570270.0,89096000.0,2532082190,93195250.0,2742943710,753875240.0,10866860.0,1207822620,770378990.0,2742943710
191108,신한알파리츠,108337.0,2944.0,256744,157236.0,525261,85932.0,243.0,344959,94127.0,525261,971638980.0,26716840.0,2305432050,1418928480.0,4722716350,774148360.0,2205300.0,3111242500,835120190.0,4722716350
191111,신한알파리츠,105168.0,0.0,148959,30745.0,284872,71185.0,204.0,148541,64942.0,284872,916502820.0,0.0,1301268300,268481470.0,2486252590,619861750.0,1782840.0,1297482800,567125200.0,2486252590
191112,신한알파리츠,2716.0,441.0,63839,39545.0,106541,20098.0,4807.0,73746,7890.0,106541,23902170.0,3881370.0,558672930,346935350.0,933391820,176358690.0,42067720.0,645829240,69136170.0,933391820
191113,신한알파리츠,116550.0,0.0,146977,33469.0,296996,121640.0,304.0,130882,44170.0,296996,1005505400.0,0.0,1271913550,290106050.0,2567525000,1050875330.0,2633730.0,1132249500,381766440.0,2567525000
191114,신한알파리츠,252486.0,0.0,207166,45025.0,504677,225815.0,1106.0,160108,117648.0,504677,2128418260.0,0.0,1748655730,382074780.0,4259148770,1907838920.0,9403780.0,1348291440,993614630.0,4259148770
191115,신한알파리츠,133839.0,0.0,166156,22320.0,322315,93280.0,106.0,181064,47865.0,322315,1124946420.0,0.0,1389866730,187673100.0,2702486250,781369150.0,892160.0,1518610340,401614600.0,2702486250
191118,신한알파리츠,263555.0,17556.0,451773,10471.0,743355,179248.0,398.0,395767,167942.0,743355,2149616000.0,143471440.0,3686369270,85960780.0,6065417490,1463240090.0,3259160.0,3227998970,1370919270.0,6065417490
191119,신한알파리츠,50021.0,0.0,145194,75344.0,270559,98236.0,103.0,120810,51410.0,270559,418360680.0,0.0,1216410780,630495650.0,2265267110,822511070.0,869230.0,1011502190,430384620.0,2265267110
191120,신한알파리츠,34864.0,0.0,91712,58391.0,184967,58739.0,709.0,62602,62917.0,184967,290153100.0,0.0,762128510,486487130.0,1538768740,489098380.0,5914070.0,520923470,522832820.0,1538768740
191121,신한알파리츠,14104.0,0.0,95078,75002.0,184184,74814.0,302.0,47661,61407.0,184184,117831710.0,0.0,791916040,627222030.0,1536969780,625395690.0,2521490.0,396997730,512054870.0,1536969780
191122,신한알파리츠,17160.0,300.0,32982,45450.0,95892,36826.0,103.0,28235,30728.0,95892,143326800.0,2502000.0,276694030,381291940.0,803814770,308905750.0,864960.0,236648150,257395910.0,803814770
191125,신한알파리츠,239.0,6233.0,68689,32494.0,107655,49912.0,684.0,53223,3836.0,107655,2023560.0,52603670.0,579998530,274256990.0,908882750,421645720.0,5768160.0,449144320,32324550.0,908882750
191126,신한알파리츠,46002.0,10708.0,34785,42276.0,133771,63388.0,505.0,49756,20122.0,133771,382360240.0,89313190.0,290133610,352981270.0,1114788310,528841170.0,4181850.0,414132490,167632800.0,1114788310
191127,신한알파리츠,7227.0,6100.0,21423,32237.0,66987,24104.0,167.0,40594,2122.0,66987,59801230.0,50518160.0,177152160,266943270.0,554414820,199628950.0,1384130.0,335816700,17585040.0,554414820
191128,신한알파리츠,4566.0,6336.0,65827,10773.0,87502,18047.0,20100.0,47224,2131.0,87502,37281650.0,51833510.0,537743470,88125890.0,714984520,147374580.0,164425000.0,385769530,17415410.0,714984520
191129,신한알파리츠,2009.0,9779.0,85987,25912.0,123687,69227.0,5129.0,40352,8979.0,123687,16521120.0,79564740.0,703117170,212647090.0,1011850120,567596950.0,42051900.0,329179660,73021610.0,1011850120
